"precipitacion";"temp_med";"temp_max";"temp_min";"humedad_med";"humedad_max";"humedad_min";"vel_viento_med";"dir_viento";"vel_viento_max";"dir_viento_racha_max";"Rs";"ETo"
0.2;4.08;13.34;-3.45;84;99.6;53.74;0.84;180.3;5.99;188.3;11.8;0.99
0.2;0.61;7.06;-4.58;91.7;99.4;71.9;0.53;353;3.23;15.44;5.92;0.58
0.8;7.66;11.6;4.39;76.6;96.6;50.06;1.57;100.1;6.75;116.5;11.68;1.23
0;4.27;8.14;-0.16;89.7;98.1;74.9;0.66;308.4;4.28;335;4.26;0.62
0.2;2.52;12.2;-4.65;71.8;94.9;33.33;0.73;175.8;4.78;210.2;12.84;1.02
0;3.28;8.18;-1.16;73.7;89.6;53.06;1.93;19.87;6.71;0.09;13.2;1.16
0;1.37;4.31;-2.15;61;85.4;29.84;2.56;38.87;8.56;48.29;9.56;1.38
0;5.51;9.3;1.87;68.38;88.1;49.38;2.65;329.8;8.33;322.5;11.36;1.43
0;2.61;9.1;-1.95;79;96.4;49.56;0.74;177.8;5.08;184.7;9.79;0.84
5.28;5.34;8;2.79;87.1;92.6;82.2;2.11;228.9;7.19;187.3;3.25;0.7
0.2;6.34;9.32;3.39;94.9;98.8;81.1;0.5;169.2;2.38;90.4;3.2;0.59
2.99;8.57;11.03;6.03;77.3;91.2;56.05;3.11;209.4;9.25;277.1;5.93;1.43
0;1.4;7.53;-4.78;73;95.2;42.18;1.05;356.2;5.43;26.34;10.73;0.94
0;1.4;7.53;-4.78;73;95.2;42.18;1.05;356.2;5.43;26.34;10.73;0.94
0;1.4;7.53;-4.78;73;95.2;42.18;1.05;356.2;5.43;26.34;10.73;0.94
13.6;12.1;14.34;8.73;82.6;90.2;72.9;3.78;201.2;9.87;184.5;6.72;1.55
0;8.29;11.61;3.51;89.1;100;66.84;0.86;171.5;4.19;229;4.59;0.95
0;1.84;7.59;-3.31;60.2;81.7;38.6;1.64;52.8;6.15;50.54;16.83;1.73
0;3.27;10.13;-5.06;75;96.3;49.19;0.92;237.5;5.84;289.8;16.81;1.53
0;9.42;15.81;1.65;82.7;98.7;61.52;1.3;193.2;5.98;211.5;15.26;1.79
0;9.01;20.3;-0.5;80.5;99.8;38.16;0.64;276.4;4.63;1.14;17.66;2.02
2.4;8.02;11.01;5.6;76.3;96.2;55.44;1.47;58.37;5.22;78.3;12.01;1.54
2.6;7.06;16.16;-0.5;77;98.5;32.2;1.29;144.7;7.8;163.6;7.94;1.78
0;4.18;8.65;-2.81;65.69;94.3;45.82;1.74;44.73;7.05;40.03;11.92;1.52
0;7.27;15.16;-0.1;74.9;94.1;46.25;1.08;242.4;6.52;244.8;11.85;1.67
0;5.63;12;-2.35;66.8;91;42.36;0.87;82.3;3.92;7.31;13.71;1.55
0.8;10.36;13.53;7.73;84.4;92;66.81;2.17;258;8.56;248.8;3.65;1.25
0;11.16;18.06;5.3;80.7;97.5;54.16;0.83;223.1;4.54;254.9;17.57;2
0;5.59;14.51;-1.75;85.1;98;59.53;0.93;245;7.12;322.3;9.8;1.33
0;8.43;15.16;3.45;80.3;96;50.87;1.16;163.6;5.72;176.5;15.26;1.83
0.6;10.14;16.88;2.17;80.9;94.7;61.65;1.56;207.9;6.69;177.4;9.03;1.79
0.8;10.93;18.28;4.38;77.9;100;46.82;1.62;243.6;7.15;322.1;13.81;2.47
0;10.59;16.41;4.12;77.8;100;58.24;1.63;350.7;5.66;1.05;18.03;2.51
0.4;6.35;11;0.5;81.4;99.9;57.17;1.39;217.9;5.9;257.3;12.26;1.73
2.2;11.13;16.28;7.66;82.1;97.2;48.03;1.93;172.7;6.9;215.8;15;2.53
0;11.07;17.95;3.65;72.3;98.4;37.82;0.69;27.82;3.36;3.33;23.46;2.98
