precipitacion;temp_med;temp_max;temp_min;humedad_med;humedad_max;humedad_min;vel_viento_med;dir_viento;vel_viento_max;dir_viento_racha_max;Rs;ETo
0.00;23.70;26.90;20.70;84.00;98.00;63.00;3.50;155.00;9.00;159.00;28.20;4.90
0.00;24.10;26.70;21.40;84.00;98.00;64.00;3.50;146.00;9.20;165.00;27.40;4.70
0.00;24.30;27.40;20.70;82.00;99.00;55.00;2.40;132.00;10.30;104.00;25.40;4.70
0.00;24.70;28.00;21.70;82.00;97.00;60.00;2.30;110.00;6.70;137.00;23.90;4.50
0.00;25.20;29.20;22.40;46.00;97.00;28.00;4.30;301.00;14.10;311.00;23.10;5.20
0.00;24.10;30.30;19.70;46.00;72.00;28.00;5.00;311.00;17.20;296.00;29.60;6.00
0.00;23.40;28.50;18.70;55.00;81.00;29.00;3.20;85.00;9.40;186.00;29.60;5.80
0.00;23.10;26.60;18.60;76.00;96.00;53.00;3.20;142.00;8.90;176.00;28.60;5.10
0.00;23.90;27.30;20.80;85.00;98.00;64.00;2.10;81.00;8.00;154.00;22.90;4.20
0.00;24.50;28.00;21.50;75.00;97.00;45.00;2.20;58.00;7.60;68.00;26.00;5.00
0.00;24.00;27.00;21.00;80.00;98.00;61.00;3.00;180.00;8.70;170.00;27.10;4.90
0.00;24.70;27.90;21.70;82.00;97.00;63.00;3.20;174.00;9.60;192.00;26.80;4.90
0.00;24.60;29.70;21.10;81.00;98.00;43.00;2.10;162.00;11.20;329.00;22.10;4.20
0.00;23.80;28.00;21.20;43.00;71.00;29.00;6.20;317.00;15.20;344.00;28.00;5.90
0.00;22.30;27.50;18.30;57.00;88.00;28.00;3.90;250.00;10.90;325.00;28.80;5.50
0.00;23.10;27.50;17.40;74.00;95.00;44.00;3.50;183.00;10.20;176.00;27.70;5.00
0.00;23.90;27.10;21.60;88.00;98.00;71.00;2.80;79.00;7.10;129.00;13.30;2.60
4.60;22.90;28.40;18.90;81.00;97.00;56.00;2.30;11.00;7.30;292.00;13.10;2.70
0.00;23.10;28.00;18.10;82.00;97.00;60.00;2.20;58.00;6.90;153.00;25.10;4.60
0.00;24.10;27.70;20.80;85.00;98.00;66.00;2.30;116.00;7.20;149.00;22.10;4.10
0.00;24.00;27.40;21.90;85.00;97.00;65.00;2.30;105.00;6.70;160.00;17.20;3.40
0.00;24.80;27.80;22.20;84.00;97.00;68.00;3.50;169.00;10.60;189.00;22.50;4.20
0.00;24.90;28.30;21.80;83.00;98.00;65.00;3.20;181.00;9.80;188.00;25.40;4.70
0.00;24.80;28.00;22.10;83.00;97.00;63.00;3.10;164.00;8.50;160.00;22.50;4.20
0.00;24.70;27.50;22.80;88.00;98.00;72.00;3.00;84.00;10.40;78.00;17.30;3.20
0.00;25.60;29.00;22.10;84.00;98.00;61.00;2.70;171.00;9.60;183.00;25.40;4.80
0.00;25.70;28.20;23.70;81.00;98.00;61.00;2.50;84.00;6.70;125.00;22.70;4.40
0.00;24.70;26.80;23.50;85.00;93.00;71.00;3.40;134.00;8.20;140.00;11.30;2.40
0.00;24.60;28.30;21.30;49.00;92.00;24.00;5.00;322.00;16.50;326.00;26.80;6.20
0.00;22.00;27.80;19.00;52.00;84.00;25.00;3.70;331.00;10.60;330.00;24.00;4.90
0.00;22.60;29.70;16.60;61.00;91.00;27.00;3.20;275.00;8.90;320.00;24.60;5.10
0.00;21.30;24.30;18.60;60.00;92.00;32.00;3.40;1.00;10.20;341.00;18.70;3.80
0.00;21.20;25.60;16.10;71.00;94.00;38.00;3.50;225.00;9.80;186.00;20.50;3.90
0.00;22.70;26.70;19.40;80.00;96.00;62.00;3.60;174.00;11.20;196.00;17.80;3.40
0.10;23.40;27.30;19.70;77.00;95.00;46.00;2.30;115.00;7.90;147.00;22.00;4.30
1.10;23.20;27.20;21.50;87.00;96.00;68.00;3.00;68.00;9.40;73.00;11.50;2.20
0.60;21.60;23.70;19.90;80.00;92.00;65.00;3.10;38.00;8.90;71.00;6.80;1.70
20.20;22.40;27.10;18.10;83.00;99.00;64.00;3.00;31.00;9.20;353.00;14.80;3.00
0.00;21.50;26.70;18.20;62.00;96.00;30.00;2.70;4.00;9.10;338.00;25.50;4.90
0.00;22.20;26.60;18.10;82.00;94.00;67.00;3.10;230.00;9.40;195.00;17.30;3.20
0.00;23.90;28.20;20.00;84.00;98.00;59.00;2.30;140.00;7.40;179.00;22.30;4.30
0.00;24.70;29.00;20.30;85.00;98.00;63.00;2.80;189.00;8.10;183.00;24.10;4.50
0.00;25.00;28.60;21.80;80.00;97.00;51.00;2.10;64.00;6.40;48.00;21.90;4.30
0.00;24.60;27.40;22.60;85.00;96.00;69.00;2.90;121.00;8.00;176.00;20.30;3.80
0.00;24.80;29.10;22.20;85.00;98.00;60.00;2.40;66.00;7.40;146.00;16.10;3.30
0.00;23.50;27.50;20.90;79.00;94.00;57.00;2.00;87.00;6.50;144.00;19.10;3.70
0.00;23.60;28.20;20.00;78.00;96.00;48.00;2.30;229.00;7.70;190.00;22.20;4.40
0.00;23.80;28.20;19.40;79.00;98.00;45.00;2.80;193.00;8.20;171.00;23.30;4.50
0.00;24.40;28.40;20.90;84.00;98.00;61.00;2.50;166.00;7.30;160.00;21.80;4.20
0.00;24.70;28.50;21.80;83.00;97.00;60.00;2.00;62.00;7.80;56.00;12.80;2.70
