"precipitacion";"temp_med";"temp_max";"temp_min";"humedad_med";"humedad_max";"humedad_min";"vel_viento_med";"dir_viento";"vel_viento_max";"dir_viento_racha_max";"Rs";"ETo"
0;10.29;12.33;7.88;88.6;100;77.7;1.45;71;5.57;90.1;2.51;0.78
0;10.58;19.42;-0.84;54.7;83.2;37.21;1.55;248.7;6.19;238.2;12.55;2.1
0;9.68;19.54;0.36;47.73;72.1;22.68;1.26;77.6;7.16;101.6;16.63;2.76
0;15.1;26.84;5.28;60.97;89.3;18.53;0.86;246;3.68;294.4;19.49;3.12
0;9.26;18.15;0.7;52.91;82.2;18.61;1.15;103.3;4.69;84;20.3;2.78
0;16.32;29.91;6.82;70.3;100;19.46;0.68;34.16;4.69;319.6;18.5;3.04
0;13.38;18.5;10.41;49.73;64.88;34.02;4.1;248.2;10.75;257.3;14.72;4.09
0.8;18.9;30.79;13.26;66.07;98.3;16.79;2.02;176.7;10.94;108.1;12.75;4.76
0.2;11.3;14.31;7.88;87.8;99.6;66.26;0.58;133.6;2.62;174.3;6.39;1.29
0;15.63;21.28;10.21;59.31;84.9;33.54;1.75;177.7;6.36;58.61;22.39;3.98
0;17.29;27.52;5.76;51.78;95.8;16.13;0.7;88;6.77;130.1;24.03;3.92
0.2;10.02;12.93;7.68;56.01;70.2;43.98;5.29;257.3;11.82;249.6;7.74;3.08
0;21.47;29.17;15.12;57.83;90.4;39.59;1.73;354.1;7.86;30.47;26.27;5.41
0;19.32;27.38;10.74;64.2;91.1;36.26;1.46;69.67;6.6;80.8;27.91;5.2
2.34;16.92;23.68;10.87;61.33;95;28.67;1.74;238.2;6.51;159.2;22.66;4.49
0;19.56;25.08;13.4;57.86;100;29.8;1.97;244.8;8.45;266.7;16.73;4.1
0;19.26;28.57;10.81;70.1;98.3;40.65;1.07;110.1;5.26;110.1;23.06;4.43
0;23.87;30.43;17.85;56;94.9;27.92;1.69;8.56;6.43;354.6;29.57;6.31
5;20.16;24.86;17.64;88.2;99.5;54.79;0.89;200.4;5.34;102.2;6.21;1.9
0;22.89;28.83;18.71;72.3;94.6;44.91;1.28;54.8;5.48;78.1;20.41;4.46
0;24.34;33.36;15.53;60.96;95.9;28.59;1.17;82.5;5.7;85;27.88;5.95
0;22.41;28.39;16.78;47.88;63.99;32.53;1.37;249.3;5.17;243.1;19.27;4.69
0;23.16;29.77;15.32;60.82;84;36.78;1.85;357.7;8.2;10.69;29.79;6.19
0;26.19;32.68;20.23;72.9;95.5;48.03;1.22;3.22;6.24;66.97;22.09;4.98
0;28.16;39.33;19.37;58.12;86.5;24.45;1.25;350.9;4.69;83.4;28.39;6.9
0;26.72;34.27;20.12;66.32;90.2;41.51;1.1;49.56;5.93;73;25.97;5.73
0;26.38;34.21;19.78;65.42;88.7;36.98;1.38;29.61;6.14;84.5;22.48;5.47
0;26.86;34.47;19.24;66.7;91.5;44.43;1.68;340.3;7.57;44.74;26.18;5.93
0.2;22.76;28.9;16.25;75.1;98.3;51.11;1.64;72.8;6.94;70;25.32;4.94
0;21.9;29.03;12.8;63.46;89.8;40.73;1.5;70.8;7.42;101.3;24.96;4.98
0;26.04;32.55;22.1;83.6;100;50.36;1.56;59.35;6.55;99.4;20.83;4.79
0;27.45;34.6;18.91;40.78;83;17.39;1.77;63.48;5.9;69.14;22.69;5.65
0;23.33;29.43;20.23;83.2;95.3;57.04;1.04;38.21;6.56;78.5;18.43;3.63
0;25.32;32.42;19.17;69.77;93;44.1;1.05;81.3;6.2;59.23;19.09;4.03
0;26.68;35.87;16.58;28.91;48.77;16.85;1.33;236;5.76;210.3;21.65;5.21
0.79;21.29;25.99;18.97;94.4;100;77.1;0.66;249.8;4.08;90.3;8.3;1.78
0;11.45;19.41;4.55;78.9;100;45.41;0.88;234.8;4.63;231;9.43;1.08
0;9.46;16.7;3.29;77.2;93.1;39.1;0.73;292.5;3.48;225.6;9.42;0.98
0;11.4;15.91;7.82;51.51;67.57;33.63;3.24;245.2;8.71;262.1;10.02;2.55
0;13.23;20.49;4.42;65.06;93.2;42.95;2.26;219.8;8.28;233.6;9.96;1.95
0;9.09;15.11;1.9;48.6;70.6;32.16;1.59;228;5.55;218.6;9.79;1.56
0.8;20.05;27.06;14.85;63.3;89.5;39.13;1.74;40.9;9.39;99.5;12.33;3.04
0;21.95;28.91;15.85;56.21;83.4;33.46;1.05;207.9;5.56;225.4;16.74;3.07
0.2;18.91;24;15.85;73.1;90.5;48.93;0.83;224.3;3.71;223.3;8.9;1.88
0;20.72;29.17;14.99;78.4;95.3;40.18;0.7;51.51;3.6;88.5;13.35;2.43
0.2;20.84;28.97;14.2;79.4;100;47.11;0.9;86.4;4.97;90.3;16.46;2.77
0;15.44;19.16;13;62.89;73.5;51.76;3.18;74.8;8.36;100.2;7.36;2.46
0.2;12.3;20.62;5.68;92;100;64.56;0.51;26.57;2.33;322.5;7.73;0.99
0;11.7;20.82;4.09;65.31;88.6;31.94;0.83;87.3;3.53;62.69;10.07;1.45
0;14.6;24.66;4.56;46.8;81.1;20.8;0.87;243.3;3.73;237.4;11.65;1.77
0;14.2;18.56;9.07;94.4;100;80;0.54;308.9;2.95;316.9;6.85;0.89
0;8.23;15.23;1.82;91.1;100;58.03;0.81;101.9;3.76;89.2;9.31;0.75
0;9.43;19.36;0.89;67;97.4;28.01;1.06;349.8;5;90.2;10.03;1.29
0;10.3;14.65;7.15;93.9;100;75.7;0.46;356.4;2.02;311.9;4.25;0.59
0.2;9.33;16.76;3.61;86.7;100;55.89;0.45;66.11;2.66;86.3;8.72;0.65
0;8.32;14.38;0.97;54.14;77.3;34.22;1.08;237.1;4.09;233.7;8.49;1.09
0;12.67;19.16;5.75;68.33;96.6;50.75;1.2;277.8;4.66;254.8;9.75;1.12
0;12.42;17.16;6.35;58.36;76.9;34.42;3.64;240.8;9.75;241.4;14.43;3.03
5.2;8.29;9.8;6.15;97.3;100;88.9;0.75;108.6;2.72;158.2;1.97;0.57
0;17.55;20.7;14;57.45;64.33;50.49;5.55;242.7;12.46;248.2;6.32;3.73
0;11.21;14.58;8.94;94.8;100;76.7;0.53;275.3;2.33;316.5;5.22;0.86
4.58;9.65;12.93;4.09;77.5;98.6;53.33;1.68;229.6;5.8;266.1;1.64;1.15
6.2;9.49;13.33;6.62;89.4;98.4;71;0.94;296.1;4.14;344.3;5.15;1.06
0;14.67;27.18;5.08;64.04;94.8;16.99;0.94;238.2;4.21;232.4;19.22;3.24
0;8.48;16.03;1.16;71;91.1;45.1;1.42;95.6;7.85;83.6;17.19;2.32
32.95;15.6;22.01;8.01;70.2;100;43.61;1.65;45.19;8.44;284.3;16.52;2.85
0;13.53;17.51;11.13;45.4;53.67;32.69;4.88;260.2;11.34;230.4;8.54;4.3
0;15.8;22.54;10.47;82;99.6;47.34;1.09;265.7;6.6;37.59;15.45;2.85
0;13.21;17.43;10.93;87.3;99.6;64.71;1.01;248.1;5.18;282.5;8.79;1.72
0;16.91;25.06;7.88;58.14;93.8;23.6;1.38;241.5;7.55;296.8;24.76;4.4
0;16.37;25.32;7.55;63.95;95.7;33.6;0.64;34.87;3.66;92.5;23.94;3.72
0;14.62;19.23;10.47;46.7;62.41;32.81;2.9;246.3;9.23;253.5;23.17;4.59
0;19.58;25.59;16.05;74.9;93.8;50.59;1.78;4.25;6.91;35.59;23.34;4.5
0;20.84;31.56;11;66.65;99.7;19.46;1.16;46.3;6.12;87.5;28.81;5.69
0;16.85;21.74;12.66;52.25;74.2;33.14;3.31;253;8.77;251.2;22.81;5.15
0;19.8;25.79;10.81;46.91;76.2;30.19;1.97;254;6.56;276;22.17;4.93
0;21.17;29.05;12.06;55.8;100;27.26;1.66;295;6.1;296.1;19.79;4.72
0;24.72;33.14;13.72;44.78;77.1;24.99;1.88;13.41;7.11;0.85;29.35;6.82
13.6;22.87;30.43;16.65;65.14;100;28.92;1.3;185.6;6.64;141.1;26.27;5.53
0;24.4;32.63;16.38;68.07;95.1;36.65;1.32;47.25;6.56;90.4;26.79;5.78
0;24.05;32.17;15.93;57.74;93.4;31.99;1.45;74.6;6.64;93.9;27.75;6.01
0;23.6;30.9;17.52;44.38;66.99;25.85;1.26;262.6;6.02;291.1;25.22;5.64
0;23.18;29.3;15.78;70.7;95.3;43.31;1.84;3.48;7.47;0.1;28.88;5.83
0;27.19;34.54;20.43;70.8;96.1;41.5;1.28;29.75;5.41;90.1;28.52;6.25
0;26.25;34.54;18.84;68.8;94.3;34.11;1.55;71.9;6.49;89.8;27.71;6.36
0;28.76;39.13;21.64;62.6;84.9;30.92;1.06;29.32;4.11;330.5;26.7;6.4
0;26.12;33.49;21.36;69.64;95.7;39.37;1.49;58.21;7.2;110.2;23.43;5.55
0;27.52;33.34;22.61;71.3;94.2;46.9;1.38;330.5;7.7;35.94;24.53;5.45
0;27.34;34.74;20.83;75.2;98.1;33.77;1.14;35.94;6.85;68.58;25.25;5.58
0;23.13;29.3;16.51;66.57;98;38.52;1.66;64.16;6.78;73.1;25.76;5.24
0;22.85;30.7;14.99;67.77;96.6;38.85;1.44;89;6.53;85.1;25.11;5.16
0;27.53;37.14;20.36;74.7;100;26.18;1.52;294.7;7.19;119.2;25.94;6.35
0;27.7;35.27;22.03;41.25;76.8;18.72;1.88;40.37;6.6;252.3;22.32;5.95
0.2;21.87;27.39;17.78;85.5;99;59.32;0.73;34.18;6.04;66.75;12.96;2.59
0;25.18;32.43;18.85;70.4;95.1;40.45;1.39;72;6.36;114.7;20.59;4.47
0;22.16;28.57;15.12;56.43;81.6;39.09;1.73;89.1;6.91;95.9;20.62;4.37
0.2;22.82;28.45;18.84;88.5;100;65.45;0.85;142.3;4.82;123.7;13.71;2.74
0.6;11.47;14.33;8.41;70.4;85.8;59.82;2.44;235.2;8.1;258.6;2.15;1.38
0;10.7;21.41;2.95;59.38;89.1;31.34;0.67;285.6;2.59;40.37;10.18;1.16
0;8.76;17.78;1.36;61.49;86.8;30.56;0.87;86.9;4.18;79.5;9.19;1.2
0;12.08;16.5;5.88;54.69;76.4;35.52;1.76;269;8.36;256.3;9.43;1.67
0;7.75;14.53;0.9;59.37;79.7;36.71;0.9;193.7;3.5;210.6;5.92;1.11
0;18.38;24.13;11.93;51.87;79.5;37.34;2.02;63.11;7.07;82.7;15.02;3.2
