precipitacion;temp_med;temp_max;temp_min;humedad_med;humedad_max;humedad_min;vel_viento_med;dir_viento;vel_viento_max;dir_viento_racha_max;Rs;ETo
0.00;22.86;31.66;13.54;42.78;73.40;16.07;1.20;165.10;5.91;166.20;21.01;4.51
0.00;23.30;30.31;16.84;33.60;55.19;16.82;2.24;214.10;8.01;277.60;23.80;5.90
0.00;21.16;28.23;13.87;47.30;64.62;28.37;1.78;240.30;6.46;283.70;20.84;4.64
0.00;21.81;29.02;14.75;53.99;81.80;33.09;1.45;270.80;5.92;291.30;21.21;4.33
0.00;22.55;29.16;16.50;48.12;70.20;28.10;1.17;236.60;6.28;159.40;17.59;3.87
0.00;21.51;28.77;14.95;41.65;64.29;21.55;1.68;226.10;7.30;225.50;20.14;4.63
0.00;19.78;27.22;11.18;55.45;87.40;28.78;1.28;54.30;6.86;262.50;20.96;3.93
0.00;20.87;28.77;13.95;44.40;69.20;16.69;3.85;183.20;12.97;177.60;19.27;6.49
2.02;19.03;26.16;15.14;69.06;89.60;33.11;3.03;189.00;9.72;257.40;14.60;4.34
0.61;17.56;23.21;14.14;74.70;91.40;40.56;2.31;188.50;7.74;243.70;13.04;3.27
0.20;17.23;22.26;13.26;69.82;91.80;42.32;2.73;183.60;7.61;223.00;10.13;3.06
0.00;19.09;25.55;13.05;57.54;84.30;34.94;1.27;152.80;4.68;183.40;16.54;3.30
5.25;19.01;26.76;11.04;60.51;94.70;26.15;1.39;219.70;6.55;207.30;13.54;3.25
0.81;17.04;22.42;13.39;79.70;96.50;48.35;1.74;152.00;9.13;163.30;11.87;2.61
0.20;16.04;21.98;11.11;75.60;96.10;45.56;1.16;176.10;6.24;159.90;13.67;2.51
4.04;16.01;21.90;11.18;77.30;95.80;50.18;1.01;27.57;4.74;354.70;14.92;2.49
