"precipitacion";"temp_med";"temp_max";"temp_min";"humedad_med";"humedad_max";"humedad_min";"vel_viento_med";"dir_viento";"vel_viento_max";"dir_viento_racha_max";"Rs";"ETo"
0;17.5;25.9;10.11;69.14;96.4;33.42;1.29;163.3;5.61;107.3;16.35;3.37
0;19.54;29.7;10.04;57.17;96.5;21.52;1.21;188.7;6.2;163.2;20.19;4.11
0;18.46;26.82;10.58;64.13;93.3;30.2;1.34;240.92;2.38;253.3;17.12;3.56
0;18.17;26.76;10.04;66.35;95.1;30.61;1.87;246.3;6.43;314.3;21.23;4.28
13.33;18.66;27.96;13.11;66.74;88.1;30.87;1.8;237.6;11.06;139.7;16.72;4.03
0;17.91;26.56;11.77;64.72;93.9;30.94;2.01;233.9;7.48;279.6;21.25;4.32
0;17.72;24.37;12.24;66.45;91.1;35.76;1.15;230.9;5.01;308.6;15.76;3.06
0;19.2;25.44;13.04;51.95;91.6;27.21;3.68;178;10.28;167.4;14.05;4.61
1.37;16.07;21.77;11.91;75.1;92.8;50.28;3.82;172.8;9.7;176.1;14.32;3.37
2.35;16.11;23.1;10.37;75;94.1;47.86;3.25;191.8;9.96;244.2;11.01;3.18
0.39;15.99;23.84;8.18;68.2;95.9;32.29;2.6;200.7;8.71;186;16.12;3.8
0;16.17;22.23;10.18;75;96.9;46.86;1.43;234.1;5.52;159.8;11.6;2.45
13.52;15.02;24.55;7.24;78;98.4;37.69;1.47;87.8;10.23;343.5;14.19;2.95
0.2;14.83;21.1;9.97;81.4;99.7;49.67;1.49;231.6;5.97;277.9;15.46;2.63
1.96;14.93;20.51;11.04;81.3;97.9;49.14;1.35;236.5;4.75;276.4;13.89;2.44
0;10.82;19.76;2.9;73.5;98.6;30.61;1.08;343.4;5;16.04;19.85;2.74
0.2;13.07;20.23;7.17;79.5;99.3;38.57;1.52;33.54;5.23;14.9;12.36;2.46
0;13.75;23.76;2.1;61.51;97;27.6;1.07;166.1;5.7;4.75;19.82;3.02
1.96;15.8;22.77;9.57;76.4;96.5;45.52;2.59;172.1;8.21;176.5;13.73;3.06
2.94;14.74;18.37;12.11;88.8;98.6;60.37;1.08;225.8;4.11;99;8.61;1.66
0.2;14.98;20.23;10.17;83.2;99.3;52.94;0.91;239;3.9;44.71;12.93;2.07
0;16.17;24.89;9.51;67.97;94.6;34.82;1.41;259.4;5.17;3.04;16.71;3.01
0;15.32;23.29;7.24;72.8;98.7;36.96;1.31;85.9;5.48;46.6;18.42;2.93
0;16.41;25.16;7.71;66.91;96.8;32.95;1.3;67.47;5.71;72.4;17.69;3.05
0;17.4;24.7;8.84;70.3;98.1;40.57;1.14;131.4;4.93;129.3;13.65;2.53
0;13.85;22.16;5.64;71.1;97.2;38.16;1.38;267.6;5.59;286.9;17;2.68
