precipitacion;temp_med;temp_max;temp_min;humedad_med;humedad_max;humedad_min;vel_viento_med;dir_viento;vel_viento_max;dir_viento_racha_max;Rs;ETo
0.00;24.50;32.30;15.30;56.00;100.00;22.00;2.70;313.00;13.50;353.00;24.10;5.45
0.00;22.30;26.60;13.90;66.00;99.00;40.00;2.50;99.00;8.20;128.00;24.10;4.25
0.00;20.00;25.50;14.70;75.00;100.00;44.00;2.20;150.00;8.60;93.00;23.50;4.10
0.00;19.80;23.70;15.70;86.00;99.00;67.00;1.50;347.00;5.30;93.00;11.50;2.15
0.00;20.50;26.50;15.80;86.00;100.00;62.00;1.80;233.00;7.50;127.00;17.40;3.14
0.00;21.00;28.10;14.70;90.00;100.00;56.00;1.90;280.00;7.70;129.00;19.40;3.36
0.00;21.90;28.30;15.40;89.00;100.00;66.00;2.40;169.00;8.40;172.00;20.80;3.43
7.60;21.10;25.90;16.20;95.00;100.00;67.00;2.30;115.00;13.20;18.00;17.90;2.88
1.00;19.50;26.20;14.90;91.00;100.00;62.00;2.00;267.00;7.10;118.00;16.90;2.80
0.00;21.40;28.60;14.60;80.00;96.00;50.00;2.10;224.00;8.00;118.00;21.70;3.77
0.00;21.00;26.30;15.80;86.00;100.00;58.00;2.30;260.00;8.50;120.00;20.70;3.56
0.00;20.50;25.10;16.20;81.00;97.00;60.00;2.30;185.00;7.90;132.00;20.40;3.54
0.00;20.20;26.20;13.30;82.00;100.00;57.00;2.10;210.00;8.70;130.00;20.80;3.51
1.60;20.00;24.10;14.40;89.00;100.00;68.00;1.90;311.00;6.80;98.00;13.40;2.31
2.80;20.00;26.70;16.20;90.00;100.00;60.00;2.20;300.00;8.10;312.00;18.20;2.98
0.20;21.00;25.50;15.10;91.00;99.00;73.00;2.60;174.00;7.80;184.00;17.30;2.83
1.00;20.80;27.10;16.40;89.00;100.00;60.00;1.90;188.00;8.20;179.00;13.20;2.28
0.00;20.90;27.90;15.50;93.00;100.00;67.00;2.10;169.00;8.30;137.00;16.60;2.71
0.10;22.30;30.30;14.80;84.00;100.00;45.00;2.80;199.00;10.30;175.00;19.70;3.82
0.00;20.70;25.70;15.70;93.00;100.00;63.00;2.10;122.00;7.70;118.00;16.50;2.68
0.10;19.50;26.20;14.70;90.00;100.00;57.00;1.50;235.00;5.10;90.00;10.50;1.90
0.00;19.40;23.50;15.50;83.00;99.00;58.00;1.60;234.00;5.30;331.00;8.60;1.71
0.00;19.50;24.80;14.30;67.00;95.00;31.00;2.00;347.00;7.00;32.00;15.90;3.14
0.00;18.20;22.90;12.30;73.00;99.00;54.00;1.90;287.00;6.10;345.00;9.20;1.87
0.10;20.00;25.60;12.40;47.00;77.00;26.00;3.40;342.00;11.90;348.00;19.70;4.07
0.00;17.20;24.10;8.80;70.00;99.00;37.00;2.40;325.00;8.00;88.00;19.50;3.50
0.00;16.20;23.30;6.50;86.00;100.00;52.00;2.40;244.00;9.40;128.00;18.90;2.98
28.10;17.60;20.70;13.40;95.00;100.00;81.00;1.40;302.00;9.40;102.00;3.50;0.64
52.50;18.40;23.50;13.50;96.00;100.00;81.00;1.80;223.00;9.40;123.00;15.30;2.30
0.20;18.20;22.70;14.90;93.00;100.00;75.00;2.00;345.00;7.80;34.00;7.50;1.36
0.00;19.20;26.20;12.50;85.00;100.00;57.00;2.20;255.00;7.30;294.00;16.50;2.89
0.00;19.10;27.20;12.30;77.00;100.00;42.00;2.40;299.00;7.90;90.00;18.20;3.24
0.10;17.50;25.60;10.10;87.00;100.00;54.00;1.80;243.00;7.00;90.00;17.70;3.01
0.10;17.30;23.10;10.70;93.00;100.00;67.00;1.90;302.00;7.30;114.00;16.10;2.50
