"precipitacion";"temp_med";"temp_max";"temp_min";"humedad_med";"humedad_max";"humedad_min";"vel_viento_med";"dir_viento";"vel_viento_max";"dir_viento_racha_max";"Rs";"ETo"
0.8;25.03;31.28;18.98;71.8;92.6;35.41;0.97;175.2;4.59;139.4;19.63;4.34
0;23.92;27.82;19.97;72.3;88.2;47.61;1.08;102;5.43;143;16.45;3.68
0;25.91;32.35;19.37;74.1;92.7;50.88;1.08;131.3;5.88;152.5;18.82;4.23
0;24.24;31.75;16.45;54.24;81.7;27.87;1.3;129.1;5.49;114.8;26.79;5.63
0;27;36.21;19.38;65.26;93.5;29.6;1.18;128.4;5.96;103.6;25.55;5.82
0;24.54;29.7;19.32;74.7;95.2;53.89;1.28;98.9;6.22;105.6;24.96;4.94
15.55;22;24.83;18.38;76.9;98.7;53.24;1;90.1;5.29;211.2;11.81;2.68
5.63;20.41;27.63;14.19;66.07;94.7;31.95;1;275.1;5.06;92.4;26.01;4.74
0;26.51;30.04;24.12;60.81;79.8;46.17;2.01;61.06;5.88;33.35;22.23;5.36
0;24.49;30.6;19.61;76.9;95.9;47.97;0.76;245.8;3.91;87.8;17.51;3.53
0;20.96;28.56;13.72;58.19;85.1;32.08;1.03;241.9;5.05;150.7;22.64;4.17
0;23.6;31.41;15.78;64.5;89.9;27.47;1.03;154.5;4.78;168.7;20.96;4.28
0;22.69;27.56;17.51;74.9;92.1;55.22;1.12;45.05;4.91;104.5;16.96;3.37
0;22.66;28.74;15.91;71.3;92.1;41.34;1.18;97.4;4.98;100.6;20.44;4.01
2.3;24.48;29.43;19.92;79.9;96.2;55.29;1.03;51.22;5.82;84.5;18.55;3.66
0;22.21;28.97;17.05;78.3;95.4;50.16;1.06;5.48;6.27;77.8;16.76;3.38
0;23.99;29.3;18.58;74.8;93.1;48.09;1.13;109.5;4.83;122.8;17.62;3.62
0;21.5;27.83;15.19;39.63;72.3;20.88;1.7;329.4;6.37;301.2;23;4.86
0.2;22.1;28.3;17.86;78.5;95.4;48.36;0.9;8.98;4.8;107.5;16.09;3.21
0;5.93;12.44;0.96;86.1;99.1;65.5;0.47;267.4;4.18;346.3;5.55;0.67
0;13.51;21.56;6.05;59.04;88.5;29.61;1.1;298.8;4.48;317.6;10.38;1.66
0;7;14.18;0;87.9;97.8;64.59;0.53;266.5;2.7;169.5;4.89;0.72
0;9;18.03;1.73;67.72;91.7;28.35;0.6;263.8;3.12;195.3;9.27;1.1
0;9.24;13.78;4.19;82;92.8;60.12;0.36;279.3;3;99.8;3.44;0.64
0;9.65;22.5;0.53;65.67;94.1;30.22;0.9;281.6;5.77;94.9;9.83;1.4
0;15.97;18.05;11.06;47.41;68.86;35.5;2.21;249.5;6.64;264.6;3.66;2.16
0;9.21;15.32;3.13;73;99.3;49.05;0.76;188.1;5.99;85.7;6.11;0.86
0;10.37;15.65;3.73;46.05;80.1;26.76;1.9;297.2;6.43;332.6;10.4;1.73
0;20.05;20.86;19.28;85.1;90.6;81.7;2.88;40.18;6.88;74;3.37;1.37
0;16.15;21.83;9.79;72.5;92.4;39.69;0.87;337.9;4.43;149;17.11;2.47
0;19.49;29.88;10.98;64.34;88.9;24;0.74;271.1;4.07;134.1;17.73;2.96
0;21.44;29.22;15.05;69.75;97.2;26.88;0.82;274;4.81;164.1;10.83;2.5
0;18.57;22.43;14.91;63.16;89.6;49.37;1.4;57.68;5.74;104.6;11.91;2.32
