"precipitacion";"temp_med";"temp_max";"temp_min";"humedad_med";"humedad_max";"humedad_min";"vel_viento_med";"dir_viento";"vel_viento_max";"dir_viento_racha_max";"Rs";"ETo"
0;25.9;30.31;22.5;64.94;87.8;34.9;1.43;255.7;4.99;246.1;25.17;5.28
0;26.08;31.07;23.18;54.27;71.6;34.29;1.09;144.3;6.09;96.1;22;4.78
0;24.92;29.93;20.22;53.36;85.9;31.82;2.85;264.6;9.17;234.1;24.83;6.07
0;24.3;27.77;21.97;65.38;81;46.85;1.84;98.1;5.03;134.2;22.17;4.77
0;24.02;28.33;20.29;60.38;79.5;41.36;1.89;82.7;5.59;92.3;23.81;5.1
0;25.71;29.93;22.3;76.8;96.5;55.48;1.06;118.7;4.22;78.7;23.68;4.64
0;24.83;29.34;21.43;77;96.9;49;1.32;247.9;5.64;249.1;24.57;4.81
0;25.75;30.96;20.77;66.98;89;41.97;2.21;72.3;7.81;88;22.97;5.34
0;24.85;29.41;21.11;64.73;80.5;46.97;1.63;73;5.81;75.8;21.96;4.77
0;25.65;30.61;21.5;75.9;94.3;50.55;1.69;70.2;7.73;50.09;23.81;4.98
0;14.97;18.7;12.39;67.22;87.3;27.34;2.8;241.9;7.27;235.2;10.22;2.59
0;12.15;15.47;8.5;59.2;74.9;46.37;1.85;69.07;5.75;117.1;11.47;1.67
0.6;7.49;8.89;4.99;73.9;82.2;59.74;1.04;358;4.37;274.1;2.27;0.86
0;15.53;19.91;10.98;59.83;84.7;45.89;1;342.6;4.04;218.8;11.9;1.41
0;10.81;14.47;7.88;56.9;75.5;46.66;1.12;50.56;4.4;117.2;10.62;1.26
23.6;10.12;11.86;6.94;68.48;91;48.82;1.63;36.87;5.9;33.28;1.26;1.17
0;11.25;16.16;7.76;69.61;85.5;49.72;0.85;350.6;3.11;262.8;9.71;1.12
0;13.68;18.24;10.93;76.5;87.8;55.27;0.51;246.7;3.36;247.7;10.52;1.02
1;6.53;9.65;4.4;54.06;77.9;31.86;1.26;48.18;4.68;96;3.7;1.25
5;6.54;10.04;4.99;58.25;88;32.6;1.09;49.34;5.36;64.83;6.28;1.12
0;12.36;16.45;9.38;53.86;66.25;37.53;1.18;340.4;4.19;237.4;11.71;1.51
0;12.47;16.84;8.72;56.11;72.5;38.49;2.44;63.21;7.26;116.4;11.19;2.18
0;14.04;19.52;9.93;62.67;81.3;38.15;0.86;341.4;3.97;271.7;11.48;1.35
0;12.74;15.51;9.33;71.3;83.4;55.82;1.43;57.64;6.25;100.5;5.11;1.26
0;15.05;18.69;11.41;57.9;76.1;38.55;4.09;259.1;12.24;261.3;11.86;3.02
0;11.26;16.97;6.44;65.59;83.8;33.94;0.71;340.8;5.14;58.97;5.56;1.14
1.4;13.18;18.55;10.06;79.4;99.6;48.89;1.92;262.3;11.17;257;9.94;1.62
3;20.79;26.25;17.09;63.99;85.3;41.98;2.94;62.16;9.64;63.28;9.35;3.53
0;16.62;21.17;12.12;38.23;55.51;24.87;1.68;280.9;7.35;268.8;18.1;3.41
0;19.55;23.58;16.63;74;86;59.93;1.22;60.24;4.16;91.1;19.25;2.96
0;18.62;22.25;14.67;58.14;79.7;42.78;2.6;271.8;8.2;235.7;19.73;3.67
2.6;20.05;23.74;17.11;72.3;87.2;51.78;1.47;71.7;4.98;125.7;14.9;2.79
