"precipitacion";"temp_med";"temp_max";"temp_min";"humedad_med";"humedad_max";"humedad_min";"vel_viento_med";"dir_viento";"vel_viento_max";"dir_viento_racha_max";"Rs";"ETo"
0.2;16.76;23.35;10.07;52.27;80.3;30.13;2.16;342.1;7.41;333.3;27.69;5.11
0;16.34;25.87;6.46;57.76;93.7;27.38;0.95;42.13;5.27;0.29;26.88;4.45
0;17.18;26.28;6.99;59.92;94.9;26.91;1.07;49.78;4.52;7.61;26.52;4.55
0;16.54;24.4;6.19;57.25;94.5;27.98;1.26;82.8;5.41;88.3;27.28;4.55
0;17.65;30.83;5.92;59.62;93;17.14;0.54;234.9;4.27;160.1;27.35;4.4
0;20.08;30.29;9.73;53.29;87.6;23.43;1.04;292.6;5.52;298.8;20.53;4.31
0;18.52;29.29;7.33;60.32;95.3;24.84;0.82;2.84;4.67;321.9;26.5;4.56
0;17.7;26.54;8.13;62.16;95.4;30.53;0.87;71;4.26;105;22.24;3.92
0;17.78;26.61;8.2;60.45;92.8;30.93;0.99;317.1;4.54;285;24.48;4.24
0.82;18.08;24.09;13.13;67.01;91.2;43.86;1.08;96.6;4.85;86.3;17.06;3.3
0;17.21;26.68;7.46;62.9;94.9;28.85;0.77;86.7;3.8;176.1;24.95;4.08
0;17.83;30.09;6.93;59.93;95.7;16.6;0.7;264.7;5.31;286.1;25.8;4.32
0;19.59;31.77;6.59;58.24;93.2;22.03;0.86;247.5;6.07;308.2;25.47;4.61
0;20.58;28.23;13.14;72;94.2;44.26;1.36;268.2;6.52;300;20.43;4.07
0;20.68;30.63;11.8;63.68;96.7;27.31;1.01;271.2;5.24;303.5;23.27;4.46
0;19.55;27.28;12.4;59.91;86.5;33.47;1.17;47.89;5.12;86.6;23.2;4.27
0;19.42;29.56;10.74;65.59;94.5;33.14;1.06;278.9;5.31;216.9;20.88;4.08
0;17.86;27.35;9.46;74.1;97.5;28.59;0.49;207.2;3.58;186.7;22.13;3.36
0;19.2;27.95;11.47;63.55;87.7;29.79;0.86;24.02;4.08;5.04;19.54;3.68
0;19.62;30.23;8.8;56.62;92.6;22.69;0.79;60.3;3.72;75.4;23.95;4.19
0;20.68;31.56;8.87;55.76;93.6;21.15;0.65;108.2;3.27;61.45;24.25;4.14
1.02;22.75;33.77;9.93;52.37;94.9;18.81;0.79;75.7;3.74;191.5;23.54;4.41
0.2;21.94;30.56;14.4;62.93;94.3;26.91;0.76;247.5;3.85;157.9;22.89;4.14
0;18.78;28.49;10;69.61;96.2;31.06;0.58;245;3.86;157.7;23.1;3.72
0;19.48;29.49;10.27;65.07;95.2;27.31;0.56;269.4;3.87;309.2;22.63;3.71
0.2;7.67;14.26;2.25;82.6;97.4;56.61;1.35;312.9;6.36;294.2;7.5;0.75
0;19.07;26.41;11.26;71.6;94.1;40.1;0.74;263.5;4.96;291.6;18.29;3.22
11.83;15.98;20.61;12.2;89.7;96.2;71.1;0.46;181.1;4.14;213.7;7.39;1.51
0;14.15;20.61;7.86;70.7;92.7;35.49;0.78;83.2;7.67;104.7;18.39;2.57
0.41;15.97;24.67;9.93;85.2;97.3;48.54;0.5;197.2;6;180.4;16.74;2.69
0;18.53;27.95;9.73;70.2;96.9;30.33;0.49;242.4;4.23;171;19.08;3.1
0;18.16;27.01;11.2;73.6;96.4;38.56;0.44;232.4;3.85;170.3;18.92;2.99
0.82;18.88;26.28;12;72.4;95.4;37.49;0.58;235.2;4.2;189.7;19.16;3.13
0.2;6.17;12.46;-0.56;81.2;97.3;50.11;0.92;272.3;4.64;289.1;9.23;0.8
6.73;18.09;26.68;11.53;73.7;95.6;32.33;0.51;233.8;3.44;157.7;18.14;2.93
1.02;16.16;24.02;10.6;77.9;95.8;44.94;0.77;265.3;7.35;297.7;16.09;2.7
4.28;16.41;22.28;11.2;81.9;97;50.56;0.64;156.4;4.27;321.7;13.22;2.26
1.22;16.58;23.62;12.6;79.3;96.3;42.32;1.09;162;7.28;155.6;12.41;2.54
4.49;15.75;22.62;10.54;83.4;96.3;52.36;1.3;155.4;6.15;156.6;13.73;2.54
0.41;15.22;22.21;9.93;79.9;97.1;47.95;1.16;173.1;6.53;215.4;13.23;2.44
1.84;15.61;21.88;11.73;83.2;97;49.62;0.6;249.2;3.74;209.5;12.02;1.95
5.1;15.54;20.21;12.07;84.8;95.6;63.49;1.14;149.5;5.04;151;11.95;2.08
0;15.18;22.67;9.66;77.4;97.1;40.77;0.54;216.8;3.64;195.6;18.12;2.58
3.47;16.29;26.01;7.66;72.2;97.2;32.13;0.78;23.59;3.83;51.81;19.24;3.01
10.2;16.68;21.88;12.06;78.6;95.8;45.07;1.18;117.8;5.35;89.5;15.68;2.67
0.41;15.67;22.41;10.8;77.6;96.9;46.47;0.84;65.83;4.47;79.9;14.22;2.35
0;12.46;21.34;3.32;68.49;97.2;29.6;0.89;70.7;4.68;94.1;19.8;2.7
0;12.42;22.07;4.52;74.7;96.6;32.74;0.53;283.2;4.56;97.5;19.62;2.45
3.06;13.09;24.07;4.12;81.8;97.2;39.77;0.58;243.9;5.85;159.2;15.91;2.28
0;13.73;21.48;6.39;80.6;96.9;50.83;0.5;261.7;2.92;138.6;15.27;2.06
0;14.86;23.46;8.13;79.5;96.8;42.38;0.6;15.81;4.01;85.9;14.97;2.2
0.2;16.7;25.34;9.26;67.59;94.9;32.33;0.94;21.53;3.94;57.27;17.74;2.79
0;15.67;25.14;8.4;73.6;95.6;33.47;0.78;1.01;4.93;89.7;17.24;2.58
