precipitacion;temp_med;temp_max;temp_min;humedad_med;humedad_max;humedad_min;vel_viento_med;dir_viento;vel_viento_max;dir_viento_racha_max;Rs;ETo
0.00;12.10;15.90;8.94;69.80;90.30;49.59;3.87;285.00;9.26;293.30;23.32;3.57
0.00;23.76;35.23;13.81;53.86;88.10;20.13;0.98;27.65;5.30;275.40;28.23;5.87
0.00;21.84;32.30;11.75;48.96;76.90;23.90;1.22;161.90;6.21;164.70;29.26;5.91
21.10;13.42;17.38;10.54;95.40;100.00;72.80;3.24;175.80;10.29;159.30;10.00;1.97
0.00;15.74;21.53;8.54;77.90;98.30;60.32;1.92;175.80;6.72;242.60;21.12;3.53
0.00;25.32;33.62;16.89;50.06;81.00;25.23;1.95;124.90;7.22;125.70;28.65;6.92
0.00;19.97;23.39;15.43;70.40;90.90;51.03;1.25;254.40;5.23;259.80;10.95;2.73
0.00;20.73;29.55;13.16;66.75;100.00;32.16;1.11;232.40;6.04;220.00;31.11;5.77
0.00;25.88;36.20;16.31;48.16;93.70;16.98;1.75;117.80;5.44;215.30;29.93;7.33
0.10;17.47;23.61;10.21;72.40;96.00;46.21;1.61;278.30;6.38;305.00;18.83;3.77
0.00;24.52;33.56;16.10;60.60;87.10;31.74;1.19;192.70;4.66;200.80;28.52;6.04
0.00;25.35;36.64;16.57;63.92;100.00;22.15;0.77;262.30;5.11;289.80;29.89;6.12
0.00;26.95;35.86;18.11;52.22;85.30;22.22;1.43;189.30;5.73;216.60;28.91;6.74
0.00;26.99;38.19;16.37;51.75;80.60;23.29;0.85;273.20;4.57;252.00;27.89;6.11
0.00;20.77;25.35;16.64;79.80;99.80;57.62;2.61;200.60;6.91;196.50;27.60;5.01
0.00;24.24;33.89;16.50;64.54;91.40;30.47;1.28;210.00;6.02;261.80;26.70;5.76
0.00;24.80;32.96;20.11;65.18;100.00;24.30;1.63;203.60;4.85;210.50;16.73;4.82
0.00;27.04;32.17;22.39;48.54;66.76;30.14;4.17;112.80;10.21;119.30;26.67;8.16
0.00;27.50;35.30;20.05;50.33;79.90;26.25;2.56;112.90;8.28;96.50;27.55;7.44
0.00;26.64;34.92;18.52;62.90;85.20;37.73;1.75;108.80;6.80;124.70;26.84;6.27
0.00;23.02;30.62;17.23;67.89;87.30;40.08;1.40;246.80;6.26;268.90;18.83;4.19
0.00;21.41;29.15;15.90;72.10;95.10;43.50;1.53;195.80;6.10;191.60;19.53;4.08
0.00;24.44;33.76;15.56;65.74;95.30;33.49;1.40;171.30;6.65;147.30;21.75;4.82
0.00;23.40;34.25;12.96;49.79;84.90;13.70;0.97;13.19;4.92;12.20;24.12;4.78
0.00;26.03;31.97;19.86;59.88;87.30;40.28;2.22;94.90;7.57;110.40;23.43;5.44
0.00;13.52;18.76;10.46;92.30;100.00;66.22;1.22;143.90;4.02;204.70;7.35;1.12
0.00;10.07;17.57;3.97;76.60;91.40;50.31;0.50;318.60;3.70;315.50;7.56;0.92
0.30;10.91;15.23;7.45;87.30;100.00;60.13;1.72;19.77;5.67;17.17;8.86;1.20
0.00;10.22;18.17;4.04;82.40;100.00;50.11;1.03;56.65;4.39;354.40;11.44;1.24
0.20;6.54;12.68;1.30;92.10;100.00;63.97;0.94;24.19;5.02;341.90;8.99;0.86
1.60;17.97;22.26;12.82;77.40;92.10;49.89;2.01;211.80;8.25;253.50;14.81;2.77
2.70;19.30;24.20;16.43;86.90;99.50;59.85;2.36;191.10;6.27;213.50;12.15;2.56
28.30;18.23;20.44;16.22;94.30;100.00;74.10;3.80;206.20;9.56;219.10;5.37;1.60
0.00;24.48;32.17;17.31;43.54;74.30;23.70;1.91;127.90;7.37;139.30;17.02;4.52
0.00;21.52;28.02;16.37;83.80;100.00;52.25;1.34;195.60;4.28;295.00;16.13;2.98
1.00;16.66;20.98;14.43;93.30;100.00;69.11;0.99;240.60;4.38;273.40;8.02;1.27
0.20;14.48;23.33;7.66;83.90;100.00;50.42;0.53;44.27;2.74;196.10;13.45;1.47
0.00;11.43;19.10;3.44;85.10;100.00;49.90;1.08;28.81;4.79;350.90;11.72;1.48
0.00;12.68;21.99;5.18;77.90;100.00;36.20;0.85;7.32;4.40;332.30;13.98;1.68
21.70;14.23;17.25;11.68;97.60;100.00;81.30;1.72;124.90;6.78;182.30;3.96;0.90
0.00;11.52;18.09;4.84;86.50;100.00;59.84;1.77;153.00;5.94;203.50;9.44;1.28
1.10;12.52;20.39;4.44;78.50;95.50;51.79;1.20;157.30;6.46;153.00;8.23;1.31
0.10;11.12;18.17;6.52;94.90;100.00;71.70;0.76;76.60;3.32;322.80;10.19;0.88
0.00;7.52;12.68;2.31;81.50;100.00;56.85;1.90;27.44;6.19;19.75;11.38;1.11
0.00;13.74;17.91;11.62;94.60;100.00;69.13;0.72;288.20;4.61;251.60;7.67;0.89
2.80;14.49;16.90;12.01;97.70;100.00;91.10;2.33;255.70;6.42;276.70;4.11;0.80
4.20;11.38;15.62;7.99;91.30;100.00;69.72;0.43;116.40;3.41;207.30;7.28;1.03
0.00;14.93;16.97;11.81;98.30;100.00;90.00;2.52;244.80;9.21;224.90;3.61;0.80
28.60;13.18;14.30;11.95;96.10;100.00;83.30;6.89;160.50;14.97;169.70;3.01;0.97
0.40;11.47;16.50;1.96;81.80;100.00;41.18;1.75;289.80;7.46;281.50;9.39;1.83
0.00;13.70;19.50;7.65;51.11;80.70;36.96;2.97;108.30;9.37;138.60;16.29;3.50
0.00;11.90;18.57;4.11;85.00;100.00;66.97;1.34;203.60;6.12;228.10;16.00;2.15
0.00;10.69;20.71;1.22;51.02;77.90;22.36;1.35;42.31;5.71;337.40;21.85;3.29
0.00;15.52;23.73;8.94;71.00;100.00;35.73;2.80;338.10;8.33;340.80;20.59;4.03
2.00;12.63;17.17;6.39;86.60;100.00;56.23;1.85;210.90;6.65;243.60;12.88;2.13
0.00;15.49;21.43;9.66;78.60;94.00;53.11;1.74;206.90;4.74;261.00;12.65;2.70
0.10;15.83;22.26;8.79;72.20;100.00;45.74;3.06;112.20;9.18;113.70;21.15;4.00
2.90;14.46;19.51;11.81;90.90;100.00;56.09;3.12;191.20;8.25;209.70;14.56;2.90
0.00;17.89;30.56;7.19;57.22;88.90;15.64;0.99;145.70;5.94;166.70;24.73;4.66
15.20;11.13;15.31;7.26;93.00;100.00;74.20;2.58;196.40;11.08;219.40;6.36;1.42
0.00;22.76;33.03;11.41;58.89;90.70;26.78;1.41;185.60;5.81;193.60;28.44;6.02
0.00;21.97;34.11;10.54;54.56;88.40;26.18;0.80;166.60;5.18;180.00;27.34;5.34
14.10;14.83;18.72;11.95;88.00;100.00;61.00;2.00;234.60;6.83;253.30;14.19;2.64
0.00;16.56;21.66;9.61;68.82;95.00;33.12;2.31;287.20;7.73;269.10;22.99;4.45
0.00;27.68;35.91;17.03;34.26;60.92;17.72;2.89;118.80;8.16;105.70;28.55;8.53
3.10;19.00;24.72;14.16;74.30;95.50;44.98;1.08;244.50;4.96;278.70;18.22;3.65
0.00;23.15;33.45;12.76;62.42;100.00;19.47;1.04;339.30;5.47;280.00;30.49;6.14
0.00;26.31;33.72;16.37;40.66;63.49;25.18;2.92;122.40;9.83;107.30;29.57;8.00
0.00;18.29;24.34;12.02;76.40;100.00;45.27;1.74;209.90;6.84;239.90;26.86;4.80
0.00;23.66;32.02;16.10;63.68;91.90;24.10;1.56;192.20;5.28;265.40;28.36;6.24
0.00;25.99;36.11;17.10;59.47;90.60;27.18;0.90;252.80;4.64;271.10;29.11;6.14
0.00;25.44;35.93;15.97;53.91;91.30;21.15;1.13;301.50;5.40;258.50;30.24;6.53
0.00;29.86;41.88;18.91;42.49;72.30;18.52;0.94;261.70;4.75;206.30;27.30;6.58
0.00;20.75;24.74;17.25;75.20;87.40;57.89;2.61;202.00;6.62;220.40;20.47;4.32
0.00;23.59;31.68;16.30;59.26;89.00;25.91;1.26;196.30;4.88;268.30;26.52;5.52
0.00;25.76;35.17;17.57;56.75;90.00;20.47;1.12;282.70;5.36;289.00;23.48;5.42
0.00;26.75;31.10;23.67;41.42;53.93;30.88;5.53;111.40;11.00;124.00;27.37;9.30
0.00;28.44;35.24;19.85;34.57;58.10;22.09;3.51;118.10;8.10;96.40;27.87;8.66
0.00;25.95;33.65;20.33;72.30;95.00;35.85;1.39;217.70;5.83;269.20;27.77;5.99
0.00;22.68;30.74;16.30;67.99;86.70;40.60;1.37;265.40;6.38;278.00;21.06;4.39
0.00;21.07;29.08;14.82;71.60;94.30;34.51;1.66;194.60;5.47;216.10;19.55;4.29
0.00;24.55;33.42;16.97;67.82;86.50;37.52;2.96;209.30;10.04;164.90;21.47;5.96
0.00;25.80;36.19;14.83;41.46;85.90;12.48;1.70;15.96;5.84;17.92;24.67;6.05
0.00;25.50;32.37;19.52;68.50;95.50;41.22;1.84;166.80;6.10;155.40;21.23;4.88
1.80;10.79;13.75;3.36;90.10;100.00;60.46;1.64;5.70;5.71;321.00;5.04;1.06
0.00;10.81;19.23;3.03;77.50;98.60;48.09;0.43;10.17;4.10;22.70;9.68;0.96
0.00;9.42;16.43;3.44;87.80;100.00;55.03;0.80;17.39;3.84;350.70;10.32;1.03
0.00;8.37;15.29;3.44;89.60;100.00;61.74;0.91;354.50;4.37;347.20;9.88;0.98
13.20;16.82;22.52;11.75;78.90;95.00;51.65;2.31;169.60;9.02;227.80;9.07;2.42
1.50;18.00;22.46;15.63;92.20;100.00;67.40;2.10;174.20;6.70;195.20;7.98;1.85
10.20;16.89;20.71;13.48;88.60;100.00;59.57;1.64;243.50;6.29;279.90;14.93;2.31
0.00;23.43;32.44;15.90;46.70;78.80;21.42;0.99;168.80;4.98;180.80;14.62;3.28
2.80;21.35;28.91;13.43;74.90;100.00;39.89;3.02;141.90;9.17;140.60;17.79;4.27
4.90;18.21;20.44;15.76;97.00;100.00;84.20;3.31;185.10;7.47;199.10;6.37;1.16
0.10;14.65;21.99;8.53;83.40;100.00;53.13;0.71;83.90;4.61;105.20;12.85;1.48
0.00;12.57;20.04;7.32;84.50;100.00;50.77;0.78;97.90;4.25;208.40;9.66;1.32
0.00;11.69;19.78;4.11;82.70;100.00;42.65;0.95;27.13;5.08;17.74;13.41;1.55
23.40;13.90;17.04;11.54;90.70;100.00;63.28;4.30;173.00;12.58;188.20;4.28;1.58
4.20;14.42;18.91;12.21;82.50;96.50;57.30;2.07;135.60;5.72;139.70;6.99;1.48
0.30;11.70;19.11;5.65;94.20;100.00;60.05;0.96;118.70;3.62;143.70;8.07;1.03
0.00;7.22;14.43;1.16;81.70;100.00;56.95;1.16;16.13;4.91;349.20;11.71;0.97
4.50;12.59;15.17;7.00;81.80;100.00;53.82;3.31;268.10;10.75;295.70;8.64;1.57
0.80;15.39;17.03;14.55;96.80;100.00;85.70;3.01;233.90;8.55;238.10;3.66;0.92
0.10;10.35;16.96;5.00;87.16;100.00;53.56;0.72;337.58;5.03;291.90;14.02;1.55
2.50;15.58;17.83;14.55;96.00;100.00;79.90;3.51;252.20;9.02;251.50;5.87;1.25
1.80;13.14;17.51;10.34;89.70;100.00;59.52;2.35;209.70;7.88;214.80;11.72;1.87
0.00;6.59;14.62;-0.65;79.00;100.00;40.85;1.27;158.20;6.80;273.40;15.98;1.77
0.00;11.79;19.69;5.24;67.54;87.50;37.74;1.28;101.40;5.94;210.90;16.43;2.67
0.00;12.00;17.30;6.92;82.70;100.00;55.15;0.98;233.60;5.74;208.20;18.55;2.37
0.00;11.68;21.45;2.90;60.73;90.40;27.27;1.29;134.60;5.62;252.30;21.40;3.22
0.00;11.14;15.38;4.85;68.21;90.80;48.58;3.23;1.93;9.36;39.89;13.05;2.54
2.40;15.49;18.85;12.28;92.70;100.00;65.23;2.67;233.40;7.17;248.30;9.03;1.95
0.00;17.86;26.86;8.99;66.30;96.20;38.06;1.61;111.00;7.10;145.10;25.33;4.61
0.00;18.65;26.26;10.67;57.97;86.80;36.32;2.89;120.60;8.84;105.00;25.25;5.32
0.80;14.63;20.52;10.00;84.10;100.00;47.15;1.43;191.40;5.39;204.40;19.46;3.24
